번호,인허가일자,상세영업상태코드,폐업일자,소재지우편번호,소재지전체주소,도로명전체주소,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,좌표정보(x),좌표정보(y),다중이용업소여부,시설총규모
252,20180417,1,,619912,부산광역시 기장군 일광면 용천리 503번지,"부산광역시 기장군 일광면 곡천길 352, 1층",은유재,2.01804E+13,I,2018-08-31 23:59:59.0,400598.0259,200582.0102,N,94.38
253,20180605,1,,,부산광역시 기장군 정관읍 매학리 718-4번지 마치빌딩,"부산광역시 기장군 정관읍 정관로 560, 마치빌딩 107호",CAFE051정관점(카페051),2.01808E+13,I,2018-08-31 23:59:59.0,397724.3939,204607.7232,N,48
254,20180605,1,,619911,부산광역시 기장군 일광면 동백리 285-7번지,"부산광역시 기장군 일광면 문오성길 39, 1~3층",클라임타워,2.01908E+13,U,2019-08-16 02:40:00.0,405372.2543,200502.5363,Y,365.41
255,20180430,1,,619902,부산광역시 기장군 기장읍 시랑리 723-2번지 동부프라자 401호,"부산광역시 기장군 기장읍 기장해안로 114, 동부프라자 4층 401호",우다다애견카페,2.01804E+13,I,2018-08-31 23:59:59.0,401490.7549,190006.1401,Y,220.72
256,20180509,1,,619903,부산광역시 기장군 기장읍 대라리 147-6,"부산광역시 기장군 기장읍 차성로 234, 1층",Cafe봉봉(카페봉봉),2.02009E+13,U,2020-09-30 02:40:00.0,401425.2731,195468.9108,N,58.23
258,20180424,1,,619912,부산광역시 기장군 일광면 화전리 135번지,"부산광역시 기장군 일광면 이천8길 132-20, 1층",제이스커피,2.02003E+13,U,2020-03-14 02:40:00.0,403192.0294,199830.6426,N,162
260,20151021,1,,607804,부산광역시 동래구 명륜동 502-8,부산광역시 동래구 명륜로129번길 3 (명륜동),베러먼데이 동래역점,2.02104E+13,U,2021-04-09 02:40:00.0,389525.8923,191540.5908,N,0
261,20151027,1,,607823,부산광역시 동래구 수안동 41-14번지,부산광역시 동래구 온천천로 329 (수안동),투썸플레이스부산온천천점,2.0171E+13,I,2018-08-31 23:59:59.0,390232.1435,190340.5755,N,228.7
263,20151103,1,,607806,부산광역시 동래구 명륜동 677-6,"부산광역시 동래구 명륜로 185, 1층 (명륜동)",백카롱,2.02104E+13,U,2021-04-21 02:40:00.0,389548.4003,192099.0452,N,35
266,20151215,1,,607818,부산광역시 동래구 사직동 137-8번지,"부산광역시 동래구 미남로 62, 2층 (사직동)",디엔씨카페,2.01807E+13,I,2018-08-31 23:59:59.0,388492.9901,190912.8941,N,314.13
267,20151216,1,,607807,부산광역시 동래구 명장동 29-124,부산광역시 동래구 반송로 271 (명장동),더벤티,2.02012E+13,U,2020-12-25 02:40:00.0,391247.9033,191464.2793,N,42.5
268,20151222,1,,607825,부산광역시 동래구 안락동 221-4번지 104호,"부산광역시 동래구 온천천로471번길 7, 104호 (안락동)",밀한줌,2.01708E+13,I,2018-08-31 23:59:59.0,391614.7607,190061.0475,N,32.8
269,20151223,1,,607823,부산광역시 동래구 수안동 55-1,"부산광역시 동래구 명륜로 34, 1~2층 (수안동)",피오나커피,2.02105E+13,U,2021-05-28 02:40:00.0,389685.583,190643.9636,Y,194.9
270,20160104,1,,607826,부산광역시 동래구 안락동 471-1,부산광역시 동래구 명장로 129 (안락동),컴포즈 안락SK점,2.02012E+13,U,2020-12-11 02:40:00.0,392330.8098,191032.355,N,54.5
271,19841012,1,,617806,부산광역시 사상구 괘법동 928-7번지,부산광역시 사상구 운산로 60 (괘법동),유림다방,2.01405E+13,I,2018-08-31 23:59:59.0,380566.8793,187156.8424,N,91.64
273,19850801,1,,617807,부산광역시 사상구 괘법동 548-1번지,부산광역시 사상구 광장로 88 (괘법동),사상다방,2.01303E+13,I,2018-08-31 23:59:59.0,380908.3661,186529.6057,N,73.48
275,20180622,1,,619905,부산광역시 기장군 기장읍 동부리 126-9번지,"부산광역시 기장군 기장읍 차성로322번길 15, 1층",카페백지,2.01908E+13,U,2019-08-09 02:40:00.0,401513.4012,196350.4287,N,73.4
276,20180622,1,,619951,부산광역시 기장군 장안읍 임랑리 381-10번지,"부산광역시 기장군 장안읍 해맞이로 180, 101일부호",장안화원,2.01806E+13,I,2018-08-31 23:59:59.0,405488.1412,204283.5288,N,50
277,20180625,1,,619911,부산광역시 기장군 일광면 동백리 305-5번지 1층,"부산광역시 기장군 일광면 일광로 463, 1층",원두가땡긴다,2.02002E+13,U,2020-02-20 02:40:00.0,405212.7611,200641.2743,N,86.66
278,20180710,1,,,부산광역시 기장군 정관읍 모전리 688-3번지,"부산광역시 기장군 정관읍 모전2길 20, 1층",리프패럿,2.01807E+13,I,2018-08-31 23:59:59.0,397232.3851,206183.8308,N,95
279,19741010,1,,617839,부산광역시 사상구 주례동 692-13번지,부산광역시 사상구 사상로 21 (주례동),화목다방,2.0131E+13,I,2018-08-31 23:59:59.0,381958.7199,185388.7309,N,68.85
280,19741108,1,,617800,부산광역시 사상구 감전동 106-8,부산광역시 사상구 괘감로 117 (감전동),동양다방,2.02106E+13,U,2021-06-04 02:40:00.0,380998.4143,185985.489,N,60
281,20151203,1,,607807,부산광역시 동래구 명장동 23-2번지,"부산광역시 동래구 반송로 291, 1층 (명장동)",마스터베이커리,2.01606E+13,I,2018-08-31 23:59:59.0,391333.5894,191690.582,N,57.7
285,20160106,1,,607800,부산광역시 동래구 낙민동 198-16,부산광역시 동래구 충렬대로 296 (낙민동),라운드어바웃커피,2.02108E+13,U,2021-08-04 02:40:00.0,390384.6222,190955.1303,N,52.2
287,20180405,1,,609822,부산광역시 금정구 부곡동 274-6번지,"부산광역시 금정구 동부곡로5번길 63, 1층 (부곡동)",박정민한과점,2.01806E+13,I,2018-08-31 23:59:59.0,390444.8898,194158.3037,N,39.93
288,20180411,1,,609817,부산광역시 금정구 부곡동 64-23번지 퀸즈더블유장전역,"부산광역시 금정구 부곡온천천로 190, 1층 103호 (부곡동, 퀸즈더블유장전역)",하삼동 커피(장전퀸즈점),2.02005E+13,U,2020-05-23 02:40:00.0,390222.8559,195655.3326,N,56.58
291,20010529,1,,617808,부산광역시 사상구 괘법동 524-6번지,부산광역시 사상구 사상로 243 (괘법동),태양커피숍,2.01708E+13,I,2018-08-31 23:59:59.0,380534.5832,187052.5298,N,72.73
292,19750118,1,,617816,부산광역시 사상구 덕포동 428-10번지,부산광역시 사상구 사상로 271 (덕포동),곰다방,2.01311E+13,I,2018-08-31 23:59:59.0,380445.7699,187364.5682,N,58.52
295,20180424,1,,609823,부산광역시 금정구 부곡동 297-13번지 부산대역삼정그린코아,"부산광역시 금정구 중앙대로 1614, 1층 101호 (부곡동, 부산대역삼정그린코아)",어리브(alive),2.01805E+13,I,2018-08-31 23:59:59.0,390278.0975,194130.3262,N,33.5
297,19670513,1,,616807,부산광역시 북구 구포동 1186-22번지,부산광역시 북구 사상로 587 (구포동),진,2.01404E+13,I,2018-08-31 23:59:59.0,381206.0232,190418.9882,N,83.16
298,20010725,1,,616801,부산광역시 북구 구포동 596-10번지,부산광역시 북구 낙동대로1780번길 32 (구포동),용커피숍,2.02002E+13,U,2020-02-20 02:40:00.0,382485.9527,191776.3058,N,62.65
300,20020109,1,,616801,부산광역시 북구 구포동 1060-266번지,부산광역시 북구 구포만세길 71 (구포동),옛날역전다방,2.01404E+13,I,2018-08-31 23:59:59.0,381733.911,191384.2394,N,81.27
301,20020506,1,,604851,부산광역시 사하구 하단동 494-3번지 하단에덴아파트,"부산광역시 사하구 낙동대로516번길 48, 10호 (하단동, 하단에덴아파트)",더벤티 동아대점,2.02003E+13,U,2020-03-04 02:40:00.0,379182.553,181081.4439,N,46.55
302,20111213,1,,604815,부산광역시 사하구 괴정동 971-9번지,부산광역시 사하구 낙동대로 219 (괴정동),투썸플레이스부산괴정점,2.01908E+13,U,2019-08-31 02:40:00.0,381649.0643,179674.8374,N,380
303,20111230,1,,604828,부산광역시 사하구 당리동 317-16 1층 일부,부산광역시 사하구 낙동대로398번길 12 (당리동),커피열매 사하구청점,2.02106E+13,U,2021-06-03 02:40:00.0,380005.4966,180144.5565,N,13
304,20120119,1,,604829,부산광역시 사하구 당리동 313-9,부산광역시 사하구 제석로 33 (당리동),카페코지,2.02012E+13,U,2020-12-17 02:40:00.0,379769.2973,180200.274,N,55.08
306,20120507,1,,604858,부산광역시 사하구 하단동 1181-24번지,부산광역시 사하구 하신번영로 208 (하단동),모어베럴카페,2.01901E+13,U,2019-01-24 02:40:00.0,378507.8577,179590.539,N,0
308,19881004,1,,617837,부산광역시 사상구 주례동 847-14번지,부산광역시 사상구 사상로46번길 4 (주례동),대가,2.01303E+13,I,2018-08-31 23:59:59.0,381758.3612,185579.3223,N,49.5
310,19890501,1,,617818,부산광역시 사상구 모라동 1349-6번지,부산광역시 사상구 백양대로 933 (모라동),정암다방,2.01903E+13,U,2019-03-13 02:40:00.0,381294.6699,189646.0457,N,78.3
312,20120611,1,,604831,부산광역시 사하구 당리동 341-45번지,부산광역시 사하구 낙동대로 360 (당리동),화이트 콩,2.01206E+13,I,2018-08-31 23:59:59.0,380329.4896,179868.567,N,59.51
315,19951219,1,,617835,부산광역시 사상구 주례동 166-152번지,부산광역시 사상구 주례로 60-1 (주례동),이삭동서대경남정보대점,2.01804E+13,I,2018-08-31 23:59:59.0,383087.8883,184921.3911,Y,111.29
316,19791115,1,,617800,부산광역시 사상구 감전동 119-20번지,부산광역시 사상구 대동로 318 (감전동),백조다방,2.01804E+13,I,2018-08-31 23:59:59.0,381010.425,185858.2534,N,73.02
317,19791207,1,,617809,부산광역시 사상구 괘법동 557-6번지,부산광역시 사상구 새벽로 202 (괘법동),밀당커피숍,2.02005E+13,U,2020-05-27 02:40:00.0,380735.9662,186268.2091,N,89.88
318,20120402,1,,604852,부산광역시 사하구 하단동 526-5,부산광역시 사하구 낙동남로 1411 (하단동),스타벅스 하단중앙점,2.02012E+13,U,2020-12-17 02:40:00.0,379180.309,180378.0052,Y,322.49
319,20120405,1,,604806,부산광역시 사하구 감천동 577번지 C동,"부산광역시 사하구 감천로 29, C동 (감천동)",카페쉼표,2.02001E+13,U,2020-01-15 02:40:00.0,381933.7554,178823.4202,N,34.9
320,20120426,1,,604828,부산광역시 사하구 당리동 316-26 1층,"부산광역시 사하구 낙동대로 412, 1층 (당리동)",이디야커피(당리역점),2.02007E+13,U,2020-07-23 02:40:00.0,379846.5543,180100.7561,N,88.32
321,20110317,1,,616817,부산광역시 북구 덕천동 327번지 B동 1호,"부산광역시 북구 금곡대로 지하 14, B동 1호 (덕천동)",복다방,2.01412E+13,I,2018-08-31 23:59:59.0,382592.8749,191951.7644,N,5.02
326,19990703,1,,617822,부산광역시 사상구 모라동 861-1,부산광역시 사상구 사상로 478 (모라동),일번지커피숖,2.02104E+13,U,2021-04-15 02:40:00.0,380971.7993,189353.0064,N,96.6
327,19910213,1,,617806,부산광역시 사상구 괘법동 822-4번지,부산광역시 사상구 사상로250번길 6 (괘법동),이브커피숍,2.01604E+13,I,2018-08-31 23:59:59.0,380570.8582,187101.4608,N,71
330,19971205,1,,617814,부산광역시 사상구 덕포동 404-4번지,부산광역시 사상구 사상로 338 (덕포동),산호커피숍,2.01703E+13,I,2018-08-31 23:59:59.0,380710.652,187969.1738,N,58.14
332,20161114,1,,607817,부산광역시 동래구 사직동 93-6번지,"부산광역시 동래구 사직북로 4, 1층 112,113,114호 (사직동, 자이언츠파크)",스타벅스 사직구장점,2.01905E+13,U,2019-05-11 02:40:00.0,387655.8197,190506.4729,N,193.4
333,20161114,1,,607833,부산광역시 동래구 온천동 212-10번지,부산광역시 동래구 금강공원로 22 (온천동),어벤더치 온천장점,2.01612E+13,I,2018-08-31 23:59:59.0,389515.256,193062.2513,N,47.74
334,20161122,1,,607810,부산광역시 동래구 명장동 143-44번지,부산광역시 동래구 명장로64번길 40 (명장동),컵오브커피 명장1동점,2.01612E+13,I,2018-08-31 23:59:59.0,391865.7864,191324.5013,N,32.36
337,20130909,1,,616820,부산광역시 북구 덕천동 400-14,부산광역시 북구 덕천1길 21 (덕천동),할리스 부산덕천점,2.02104E+13,U,2021-04-18 02:40:00.0,382663.8887,191923.9921,Y,468.28
338,19960820,1,,617816,부산광역시 사상구 덕포동 429-13번지,부산광역시 사상구 사상로 259 (덕포동),수 커피숍,2.01404E+13,I,2018-08-31 23:59:59.0,380490.0777,187240.8032,N,67.08
339,19990901,1,,617809,부산광역시 사상구 괘법동 578번지 산업용품상가 103호,"부산광역시 사상구 괘감로 37, 103호 (괘법동, 산업용품상가)",노스트로,2.02004E+13,U,2020-04-04 02:40:00.0,380291.656,186303.9221,N,82.95
340,19911213,1,,617819,부산광역시 사상구 모라동 283-1번지,부산광역시 사상구 사상로531번길 63 (모라동),약속다방,2.01511E+13,I,2018-08-31 23:59:59.0,380821.9845,189977.9209,N,79.59
342,19801126,1,,617816,부산광역시 사상구 덕포동 421-1번지,"부산광역시 사상구 사상로309번길 27, 2층 (덕포동)",유정커피숍,2.01907E+13,U,2019-07-18 02:40:00.0,380456.9142,187651.7382,N,64.2
343,20130718,1,,616852,부산광역시 북구 화명동 2287-3번지 레지던스라움 106호,"부산광역시 북구 금곡대로285번길 5 (화명동, 레지던스라움 106호)",스타벅스부산화명역점,2.01905E+13,U,2019-05-25 02:40:00.0,383196.3882,194567.5593,N,275.31
344,19990731,1,,617825,부산광역시 사상구 삼락동 50-9번지,부산광역시 사상구 삼락천로 331-1 (삼락동),원커피숍,2.0171E+13,I,2018-08-31 23:59:59.0,380961.3254,190316.0281,N,49.68
345,20131120,1,,616816,부산광역시 북구 덕천동 345-5번지,부산광역시 북구 의성로 88 (덕천동),커피프로젝트,2.0141E+13,I,2018-08-31 23:59:59.0,382926.3054,192236.9629,N,44.6
347,20131126,1,,616819,부산광역시 북구 덕천동 356-21번지,부산광역시 북구 의성로95번길 5 (덕천동),한스커피,2.01711E+13,I,2018-08-31 23:59:59.0,383027.5736,192181.5233,N,101.92
348,20131128,1,,616852,부산광역시 북구 화명동 2272-1 로얄펠리스 201호,"부산광역시 북구 화명신도시로 130 (화명동, 로얄펠리스 201호)",설빙화명점,2.02102E+13,U,2021-02-18 02:40:00.0,383021.7345,194766.7095,Y,162.26
349,20131129,1,,616810,부산광역시 북구 금곡동 60-1 107호,"부산광역시 북구 효열로 211 (금곡동, 107호)",컴포즈,2.02103E+13,U,2021-03-17 02:40:00.0,383637.1409,197850.3355,N,35.4
351,20131218,1,,616820,부산광역시 북구 덕천동 383-1번지,부산광역시 북구 만덕대로 30 (덕천동),(주)스타벅스커피 부산덕천역점,2.01906E+13,U,2019-06-13 02:40:00.0,382811.3735,191999.673,N,337.29
353,20140218,1,,616852,부산광역시 북구 화명동 2272-2번지 해경타워빌딩 102호,"부산광역시 북구 금곡대로303번길 35, 102호 (화명동, 해경타워빌딩)",아마스빈,2.01404E+13,I,2018-08-31 23:59:59.0,383054.3264,194762.7746,N,49.1
354,19970422,1,,617827,부산광역시 사상구 삼락동 417-14번지,부산광역시 사상구 삼덕로 46-72 (삼락동),향다방,2.01806E+13,I,2018-08-31 23:59:59.0,380385.4309,187581.7858,N,44.16
355,20000218,1,,617808,부산광역시 사상구 괘법동 526-5번지,부산광역시 사상구 사상로223번길 3 (괘법동),금실커피숍,2.01608E+13,I,2018-08-31 23:59:59.0,380598.5659,186876.2625,N,56.16
356,19980707,1,,617800,부산광역시 사상구 감전동 120-8번지,부산광역시 사상구 대동로 315-1 (감전동),수림다방,2.01303E+13,I,2018-08-31 23:59:59.0,380980.3448,185861.4888,N,71.36
357,19990122,1,,607842,부산광역시 동래구 온천동 1425-7번지,부산광역시 동래구 미남로146번길 16 (온천동),유림,2.01604E+13,I,2018-08-31 23:59:59.0,388546.7778,191653.8566,N,62.4
358,20140324,1,,616807,부산광역시 북구 구포동 1090-10,부산광역시 북구 백양대로 1018 (구포동),더벤티구남역점,2.02107E+13,U,2021-08-01 02:40:00.0,381619.331,190404.69,N,59.26
360,20140327,1,,616811,부산광역시 북구 금곡동 97-4번지,부산광역시 북구 효열로 214-1 (금곡동),이디야커피숍,2.01404E+13,I,2018-08-31 23:59:59.0,383681.1933,197846.5164,N,53.6
361,20140508,1,,616852,부산광역시 북구 화명동 2287-1번지 리버사이드빌딩 201호,"부산광역시 북구 금곡대로285번길 19, 201호 (화명동, 리버사이드빌딩)",러브미코(luvmiko),2.01905E+13,U,2019-05-30 02:40:00.0,383116.7895,194577.6737,Y,104.11
364,19970807,1,,617816,부산광역시 사상구 덕포동 427-1번지,"부산광역시 사상구 삼덕로46번길 89, 지하1층 (덕포동)",모델커피숍,2.0191E+13,U,2019-10-24 02:40:00.0,380430.9509,187466.1961,N,71.58
367,20001025,1,,617800,부산광역시 사상구 감전동 107-1번지,부산광역시 사상구 사상로 147 (감전동),모아모아커피숍,2.01305E+13,I,2018-08-31 23:59:59.0,381029.4582,186215.8452,N,96.2
368,20001202,1,,617800,부산광역시 사상구 감전동 121-41번지,부산광역시 사상구 새벽로 180-4 (감전동),하야 커피숍,2.01507E+13,I,2018-08-31 23:59:59.0,380696.833,186012.1862,N,63.7
369,19981125,1,,617809,부산광역시 사상구 괘법동 578번지 산업빌딩 지하 26호,"부산광역시 사상구 괘감로 지하 37, 26호 (괘법동, 산업빌딩)",싱싱커피&토스트,2.01304E+13,I,2018-08-31 23:59:59.0,380291.656,186303.9221,N,12.74
370,19990222,1,,607827,부산광역시 동래구 안락동 425-2번지,부산광역시 동래구 반송로 226 (안락동),로얄커피숍,2.02002E+13,U,2020-02-08 02:40:00.0,391031.0543,191065.3463,Y,89.3
371,19990315,1,,607817,부산광역시 동래구 사직동 70-19번지,부산광역시 동래구 아시아드대로 165-1 (사직동),흙다방,2.01804E+13,I,2018-08-31 23:59:59.0,387967.1836,190837.7264,N,76.3
